Time,Fuel Tank,Ox Tank,Throttle Cavity,Low Press,Nothing,Ox Manifold,Fuel Manifold,Pneumatics,High Press,CC
1713734925384,581.17405,580.4036,107.95098,-20.69881,-0.39444,246.90927,139.90971,111.25809,591.9423,102.10182
1713734925387,581.1445,580.40053,108.07227,-21.13793,-0.36085,246.89448,139.89875,111.30737,590.506,101.83759
1713734925398,581.10922,580.44729,108.4566,-21.76204,-0.32103,246.08959,140.01177,111.32908,589.04829,101.6162
1713734925405,581.13299,580.43172,108.40413,-22.07753,-0.31167,245.10998,140.07691,111.35199,587.21778,101.20659
1713734925408,581.1839,580.41854,107.98544,-22.05313,0.00343,246.11479,139.50867,111.35918,587.77979,100.54467
1713734925417,581.27208,580.38772,107.66636,-21.99513,0.01548,247.46247,139.09538,111.33666,587.81119,100.00358
1713734925426,581.29187,580.34806,107.59037,-22.52723,0.30182,247.7446,138.30156,111.32732,588.602,99.1154
1713734925428,581.18355,580.37887,107.91672,-22.73556,0.22982,248.73296,137.29875,111.34625,589.85927,98.63297
1713734925431,581.15198,580.41864,108.24971,-22.70793,0.1368,249.59609,136.45034,111.36381,590.40667,98.08637
1713734925434,581.01625,580.38375,108.41357,-22.71166,0.06143,250.49763,135.92701,111.36855,589.32939,97.68351
1713734925449,580.98854,580.29331,108.02271,-22.63297,0.06569,248.99694,136.04302,111.38371,587.38173,97.25785
1713734925452,581.03182,580.32158,108.40381,-23.0356,0.05587,249.59281,134.74382,111.39175,588.79396,96.74128
1713734925455,581.01939,580.33914,108.65256,-23.22345,-0.02901,250.02729,133.51315,111.40132,589.76708,96.1517
1713734925458,580.91947,580.31648,108.84657,-23.37225,-0.43289,250.01254,133.03601,111.42001,588.70071,95.6801
1713734925461,580.8897,580.31802,108.9838,-23.25868,-0.48676,248.94083,132.96644,111.41806,588.37469,95.47536
1713734925464,580.94655,580.29462,108.94263,-23.03618,-0.47797,247.99144,132.85747,111.41624,586.4151,95.12724
1713734925467,580.91498,580.17518,108.7612,-22.85055,-0.53561,247.11833,132.85064,111.43435,585.06771,94.74199
1713734925475,580.9508,580.06793,108.55662,-22.81826,-0.54079,246.01782,132.50907,111.43,585.3306,94.34173
1713734925488,580.98813,580.00653,108.11604,-22.93814,-0.59132,244.63736,132.50256,111.38269,583.28616,93.8718
1713734925491,580.9831,579.88714,107.60699,-22.97728,-0.22253,244.46666,131.98524,111.3604,584.16289,93.41272
1713734925494,580.98613,579.82194,107.2928,-22.77076,-0.2913,242.79766,132.13633,111.37089,583.05442,93.15134
1713734925497,580.97761,579.80651,106.94064,-22.46669,-0.38003,241.20762,132.33956,111.36405,583.74262,92.70788
1713734925501,581.06212,579.76125,106.81648,-22.19945,-0.4931,239.62798,132.39979,111.38679,582.16825,92.2144
1713734925504,581.1068,579.77698,106.53981,-21.79594,-0.57707,238.35784,132.42547,111.35966,580.78273,91.66874
1713734925507,581.10455,579.75133,106.2613,-21.4183,-0.17285,238.67243,131.99808,111.36446,581.71293,91.17211
1713734925509,581.08428,579.71347,106.13598,-21.02294,-0.13968,239.56895,131.38192,111.37871,582.13479,90.71794
1713734925512,581.06299,579.6944,106.3428,-21.14773,-0.1786,238.88174,130.75667,111.36238,581.57131,90.25544
1713734925519,581.11646,579.68209,106.47617,-21.14243,-0.08154,238.34663,130.24676,111.34277,581.18618,89.76124
1713734925522,581.04471,579.63013,106.52212,-21.28601,0.19988,238.94268,129.04463,111.33261,582.52788,89.22772
1713734925525,581.00823,579.63658,106.84694,-21.34924,0.3058,239.66376,127.84102,111.35461,583.35823,88.62946
1713734925529,580.90798,579.55355,107.21153,-21.59869,0.26415,240.47891,126.70072,111.36108,584.15976,88.01303
1713734925531,580.75441,579.46841,107.65544,-21.47496,0.56009,240.8297,125.67112,111.36183,585.09559,87.46588
1713734925534,580.69393,579.46052,107.88425,-21.67939,0.50953,241.64582,124.6637,111.36694,586.07227,86.87963
1713734925537,580.61346,579.39476,107.37619,-21.27092,0.5596,240.52652,124.74995,111.33817,585.43371,86.55482
1713734925540,580.62499,579.3411,107.05471,-20.81235,0.88408,241.08902,124.08414,111.33546,585.71644,86.32803
1713734925544,580.68171,579.34452,106.75416,-20.35496,0.9183,240.02741,124.02871,111.32864,583.90134,86.03531
1713734925547,580.69393,579.34459,106.7345,-20.24337,0.83541,238.5102,124.237,111.346,581.8911,85.83364
1713734925550,580.78243,579.32286,106.99002,-20.19792,0.78025,237.42685,123.88473,111.35364,580.51871,85.50432
1713734925553,580.87392,579.33176,106.78725,-19.72797,0.62926,236.32922,123.41941,111.34659,580.08245,85.28409
1713734925558,580.87213,579.31402,106.72507,-19.57697,0.55921,236.65579,122.93962,111.35902,580.15576,84.9088
1713734925561,580.89445,579.27185,106.63919,-19.50333,0.48439,236.97992,122.49684,111.37961,580.0366,84.62521
1713734925564,580.89448,579.26676,106.83109,-19.46223,0.68214,237.69358,122.18637,111.35486,580.30237,84.32697
1713734925567,580.83778,579.21292,106.89445,-19.43436,1.0228,238.00821,121.43803,111.34741,580.77279,83.93455
1713734925570,580.74898,579.19029,107.07924,-19.64259,0.91832,238.81063,120.48954,111.35762,581.67298,83.62885
1713734925573,580.69811,579.24913,107.50062,-19.772,0.80769,239.33198,119.67834,111.39428,581.82406,83.38117
1713734925576,580.67131,579.27033,107.73994,-19.77918,0.51663,239.39855,119.67145,111.44735,580.32909,83.12768
1713734925584,580.70864,579.24816,107.34629,-19.46286,0.54391,237.75323,120.19315,111.45935,577.33594,82.90427
1713734925587,580.67817,579.23714,107.69554,-19.68656,0.50005,238.51071,119.34375,111.44139,578.49955,82.5824
1713734925590,580.66629,579.11945,107.3729,-19.24195,0.49781,238.69954,119.29055,111.44951,578.27312,82.23575
1713734925603,580.74326,579.07741,107.53318,-19.62846,0.30112,238.06883,119.06404,111.45469,577.64512,82.12859
1713734925608,580.62532,578.97288,107.65994,-20.0467,0.26629,238.25396,118.41924,111.4711,578.29872,81.86865
1713734925614,580.67118,578.94393,107.69275,-20.51129,0.15181,238.61636,117.70901,111.461,577.15373,81.56579
1713734925619,580.69843,578.94334,107.63281,-20.74485,0.23201,237.29534,117.81427,111.48247,577.45446,81.18518
1713734925624,580.61856,578.90981,107.23373,-21.48687,0.37558,235.50561,118.39951,111.53087,575.36964,80.95932
1713734925630,580.68782,578.902,107.64003,-22.13072,0.35503,236.17298,117.69789,111.50934,575.93018,80.41247
1713734925634,580.46909,578.81425,107.29202,-22.02498,0.32701,234.58626,118.2712,111.50551,574.0365,80.24217
1713734925639,580.45432,578.71321,107.21655,-22.35891,0.36114,233.60039,118.55651,111.50839,574.63373,79.97118
1713734925645,580.46835,578.52354,106.98996,-22.5363,0.22259,234.09288,118.26064,111.49847,573.35928,79.80396
1713734925650,580.36848,578.46801,107.13412,-22.62867,0.23528,232.75449,118.37607,111.49215,573.0226,79.63307
1713734925665,580.22616,578.32917,107.11644,-22.91965,0.01794,231.32464,118.49586,111.46664,571.45265,79.42489
1713734925668,580.14244,578.2255,106.85228,-22.76442,-0.04437,229.74513,118.83615,111.4312,569.10031,78.99545
1713734925672,579.97289,578.09119,107.1878,-23.37468,-0.04542,230.5902,117.83544,111.41925,570.27952,78.73522
1713734925677,579.97185,577.94804,107.55317,-23.29906,-0.38745,230.8197,117.38406,111.41202,571.19307,78.45686
1713734925689,579.96575,577.86188,107.38041,-23.61847,-0.36625,231.35276,117.08408,111.43319,570.28229,78.07657
1713734925696,579.94614,577.76637,107.5171,-24.12868,-0.43254,230.07959,117.14464,111.42555,568.17705,77.89524
1713734925705,579.98774,577.69939,107.23614,-24.82558,-0.46241,228.46084,116.16369,111.42699,568.64497,77.40565
1713734925714,579.78594,577.65955,106.97432,-24.6902,-0.71049,226.5975,116.56576,111.42981,566.40537,77.05649
1713734925721,579.67333,577.5154,106.46135,-24.44933,-0.6329,224.76877,116.87782,111.4476,565.11035,76.79306
1713734925724,579.67733,577.49731,106.28399,-24.68733,-0.47699,224.82915,116.4867,111.4572,564.0962,76.32108
1713734925736,579.64972,577.42003,106.15653,-25.27134,-0.90499,224.22821,115.65079,111.46393,563.95165,75.93197
1713734925741,579.63909,577.33241,106.254,-25.53411,-1.03682,224.88684,115.17761,111.46376,563.77753,75.55213
1713734925749,579.59229,577.3167,106.57825,-25.79749,-0.79426,224.09206,114.96583,111.45665,564.47733,75.03178
1713734925757,579.56268,577.26888,106.73757,-26.02542,-0.8502,224.53226,115.25339,111.47846,562.63012,74.83064
1713734925764,579.64458,577.20161,106.42917,-25.69203,-0.95055,225.02379,114.19089,111.48266,563.43883,74.3603
1713734925772,579.63971,577.16862,106.17236,-25.62938,-0.56449,224.10093,114.04835,111.48062,561.00024,74.10662
1713734925775,579.58123,577.05074,105.77537,-25.26989,-0.56337,222.13946,114.34467,111.50008,560.24189,73.92848
1713734925778,579.48513,577.00704,106.01106,-25.33242,-0.54568,222.65561,113.10306,111.50431,559.82215,73.40633
1713734925787,579.4857,576.9171,106.19704,-25.52023,-0.56351,221.09666,112.83011,111.49596,558.3449,73.03374
1713734925790,579.44077,576.84003,106.09392,-25.43851,-0.54521,221.14796,112.47052,111.46572,556.69164,72.51487
1713734925794,579.44085,576.7943,106.4226,-25.43607,-0.51619,219.39729,112.61511,111.4813,557.04621,72.04587
1713734925797,579.38708,576.77884,106.47045,-24.76826,-0.38782,219.91648,112.09852,111.49333,557.58109,71.40524
1713734925801,579.44106,576.72603,106.15679,-24.07533,-0.32974,217.96256,112.31413,111.51069,558.10363,70.95266
1713734925804,579.34049,576.67559,106.12318,-23.49411,-0.27351,218.6096,111.59186,111.49956,557.82249,70.63346
1713734925808,579.36671,576.62347,106.5926,-23.55652,-0.27363,218.0161,111.43182,111.55065,558.56551,70.18267
1713734925813,579.39447,576.56415,106.29794,-23.57941,-0.66634,218.0804,111.5704,111.55037,555.4512,69.81148
1713734925816,579.20278,576.50624,106.6049,-23.69019,-0.65287,218.63248,111.65206,111.53021,554.83597,69.35689
1713734925825,579.12026,576.44915,106.59844,-23.58225,-0.40226,216.76117,111.78774,111.51232,552.48467,69.27189
1713734925828,579.1133,576.40438,106.69259,-23.64455,-0.63598,216.02787,111.25301,111.52904,552.60706,68.80788
1713734925832,579.05942,576.26139,106.54918,-23.48966,-0.4338,214.72245,110.65563,111.535,552.0448,68.44313
1713734925837,579.04372,576.15483,106.68041,-23.6928,-0.46166,215.15457,109.91918,111.52281,552.16856,68.20284
1713734925844,579.02052,576.12944,106.39525,-23.28501,-0.73056,215.50603,109.363,111.53583,552.51031,67.74593
1713734925848,578.97223,576.04122,106.37933,-23.52644,-0.75059,215.92069,108.93977,111.53007,552.80967,67.48329
1713734925857,578.89073,576.02586,106.82566,-24.09328,-0.69901,213.84495,108.76271,111.54732,552.76113,66.83293
1713734925865,578.81112,576.01241,107.24526,-24.49691,-0.70411,214.14687,107.70125,111.53217,553.19348,66.29005
1713734925868,578.78548,575.955,106.82274,-24.27571,-0.33913,214.1831,107.20832,111.53045,553.55932,65.82008
1713734925871,578.79062,575.87716,106.67636,-24.22437,-0.46014,212.11165,107.43912,111.55416,553.08823,65.37041
1713734925874,578.725,575.85107,106.71105,-23.75211,-0.44006,210.55195,107.21363,111.54221,552.02921,65.14566
1713734925879,578.70148,575.80512,106.45369,-23.63071,-0.43358,210.85829,106.71591,111.54087,551.10994,64.85249
1713734925891,578.71356,575.7443,106.43562,-23.93001,-0.48026,209.31603,106.50266,111.54224,551.30432,64.68405
1713734925896,578.59009,575.66764,106.43176,-23.98307,-0.5368,209.4917,106.76358,111.53144,548.92001,64.4675
1713734925900,578.53506,575.58147,106.16467,-23.58146,-0.56602,207.42575,107.01134,111.52192,546.70257,64.2219
1713734925903,578.38907,575.50006,106.5375,-23.68377,-0.5381,207.77161,105.90252,111.52329,547.6246,63.99346
1713734925908,578.28977,575.39879,106.45493,-23.8808,-0.5746,205.93978,105.99926,111.5255,547.01285,63.88613
1713734925925,578.18333,575.33445,106.42953,-24.45184,-0.6562,205.96308,105.78004,111.5328,546.43463,63.60031
1713734925936,578.05706,575.25151,106.75267,-24.49235,-0.65616,203.98773,106.17694,111.52605,543.6749,63.6268
1713734925946,577.92677,575.14775,106.57386,-24.66719,-0.40253,202.82675,105.95154,111.48918,543.20711,63.54646
1713734925949,577.89295,574.98251,106.18758,-24.46596,-0.35351,201.09785,106.43372,111.48539,540.87199,63.28759
1713734925952,577.78026,574.9021,106.69284,-24.5135,-0.39792,201.20394,105.46235,111.46585,541.88602,62.84804
1713734925956,577.66705,574.68699,106.69216,-24.34488,-0.2383,201.53937,104.79588,111.46252,542.67946,62.47565
1713734925970,577.5777,574.62522,106.63299,-24.65311,-0.26474,201.91957,104.3148,111.47432,542.75937,62.2987
1713734925973,577.5916,574.53934,106.49119,-24.77849,-0.34437,200.55251,104.1948,111.46982,540.9786,62.26062
1713734925976,577.62355,574.49286,106.18708,-24.6286,-0.24717,198.81584,104.40985,111.48646,539.12795,62.3397
1713734925988,577.60709,574.38415,105.73771,-24.56303,-0.27406,199.32865,103.66238,111.51477,539.00281,61.99284
1713734925993,577.5613,574.30235,105.39725,-24.29432,-0.30313,197.4917,103.9147,111.51556,537.32733,61.77742
1713734925996,577.52639,574.19355,104.99629,-23.94976,-0.24684,195.8952,104.20548,111.52701,534.92151,61.51801
1713734926000,577.38051,574.08324,104.80601,-23.88231,0.15272,196.7419,103.94297,111.49311,534.46725,61.55887
1713734926011,577.21257,573.98266,104.86404,-24.00256,0.02328,195.60685,103.85497,111.50171,533.85797,61.46381
1713734926014,577.13406,573.85945,104.79135,-23.9987,0.01172,196.59075,103.22829,111.50849,533.91068,61.45522
1713734926017,577.12312,573.74156,104.87158,-23.7091,0.44935,195.43391,103.10184,111.48615,533.57723,61.44987
1713734926020,577.08056,573.66701,104.86231,-23.80793,0.64125,194.20366,102.83581,111.47919,532.65975,61.21803
1713734926027,576.99615,573.58239,104.92923,-23.6227,0.57031,194.99398,102.32677,111.49306,532.35814,60.75263
1713734926030,576.88429,573.52362,105.39426,-23.40573,1.00329,195.26341,101.31498,111.47911,533.38369,60.26537
1713734926033,576.71213,573.45045,105.17778,-23.19056,0.85561,196.01695,100.33722,111.49105,534.08525,59.7998
1713734926037,576.65426,573.35731,104.81006,-22.68438,0.52286,194.65521,100.55304,111.50821,531.59146,59.50999
1713734926040,576.66106,573.2705,104.59821,-21.89096,0.53048,193.13813,100.91219,111.51314,529.01662,59.16892
1713734926043,576.69774,573.23362,104.59937,-21.3017,0.50188,191.89459,100.92697,111.54913,527.39123,58.92312
1713734926046,576.62378,573.11964,105.06866,-21.19019,0.45227,192.8596,99.79238,111.54222,528.63245,58.62124
1713734926049,576.55885,573.01847,105.28489,-20.45287,0.3261,191.2726,100.12186,111.54132,526.99431,58.56788
1713734926052,576.55644,572.88742,105.72851,-20.53679,0.16947,192.03572,99.67989,111.54483,527.42525,58.31603
1713734926056,576.52685,572.81084,105.74756,-20.16094,0.2325,192.75305,99.21607,111.54658,527.34951,57.96403
1713734926059,576.42081,572.74278,105.82547,-20.00921,0.16759,191.65186,99.18414,111.56251,526.44529,57.59731
1713734926062,576.39922,572.65949,105.86959,-19.90838,-0.14613,190.99906,98.65217,111.59009,527.11823,57.15167
1713734926065,576.43247,572.60735,105.77985,-19.62778,-0.27253,191.43058,98.20869,111.59825,527.52865,56.79419
1713734926068,576.4442,572.54663,105.78101,-19.44708,-0.29242,192.53717,97.80235,111.60116,527.17453,56.50223
1713734926071,576.45666,572.47551,105.97384,-19.35932,-0.34601,191.43317,97.52844,111.57646,526.23491,56.41204
1713734926074,576.40691,572.39454,106.16312,-19.2762,-0.41473,190.4253,97.47111,111.5617,524.21674,56.09804
1713734926077,576.33211,572.2879,105.93842,-19.00472,-0.62132,191.31849,96.94693,111.5731,524.44096,55.78515
1713734926080,576.25681,572.22671,106.39337,-19.06787,-0.66796,192.26506,95.95145,111.57012,525.39753,55.49218
1713734926083,576.20583,572.15747,106.25771,-18.86975,-0.495,190.73464,96.371,111.58093,523.38186,55.44092
1713734926086,576.13861,572.17049,106.53862,-18.68923,-0.89187,190.48661,96.388,111.63853,523.77275,55.33896
1713734926089,576.00791,572.1275,106.8338,-19.13088,-0.83206,191.501,95.47388,111.64577,524.54079,55.20332
1713734926101,575.98573,572.03731,106.80178,-19.87116,-0.92399,190.19737,95.32338,111.62542,522.6963,54.91726
1713734926112,575.96244,571.94594,106.91092,-19.72626,-0.90037,189.01619,95.30666,111.61889,520.82143,54.4829
1713734926115,575.94299,571.79571,107.12238,-19.92758,-1.09094,189.47807,95.18004,111.62813,520.59397,53.86946
1713734926118,575.84907,571.68581,107.30533,-19.9223,-1.04703,190.20495,94.74259,111.64612,521.48753,53.06758
1713734926125,575.69006,571.61981,107.59518,-20.33497,-1.05927,190.70567,93.6348,111.62662,522.69606,52.36836
1713734926128,575.55868,571.55522,107.8601,-20.62856,-0.70158,190.9309,92.67142,111.62031,523.22175,51.64816
1713734926131,575.5335,571.52198,107.58531,-20.60886,-0.51466,190.38108,92.33584,111.59088,521.10317,51.00501
1713734926134,575.54279,571.46016,107.22685,-20.13962,-0.4368,188.72379,92.46523,111.60138,520.24819,50.50487
1713734926145,575.40824,571.34096,107.18776,-20.54384,-0.6633,187.96075,92.07594,111.59014,518.19579,49.91928
1713734926148,575.31691,571.26236,107.49373,-21.02704,-0.70561,188.89054,90.87029,111.592,518.97798,49.36433
1713734926151,575.33301,571.22364,107.3258,-20.9143,-0.63861,188.67377,90.50962,111.59609,518.68295,48.67275
1713734926154,575.29893,571.09123,107.38759,-21.02313,-0.66472,187.53985,89.77392,111.59502,519.15907,48.26842
1713734926166,575.19006,570.96634,107.13443,-21.25123,-0.87858,186.44502,89.73757,111.59652,516.73647,48.21505
1713734926169,575.04871,570.82146,106.96992,-21.25775,-0.84913,185.96439,89.02813,111.60639,516.29121,47.88983
1713734926172,574.9655,570.70106,106.89192,-21.28793,-0.90349,186.38352,88.08841,111.61817,516.9328,47.54398
1713734926175,574.75618,570.52906,107.36121,-21.35683,-0.85583,185.81979,87.77403,111.59375,516.49667,47.60589
1713734926185,574.72131,570.53055,107.0018,-21.28365,-0.76148,184.27867,87.94863,111.60628,516.81898,47.30256
1713734926188,574.6524,570.45484,106.78084,-21.44889,-1.0186,185.01451,86.68388,111.60256,517.34658,47.0476
1713734926192,574.67735,570.4077,106.86646,-21.6313,-1.00007,183.56118,86.61866,111.62427,516.59068,46.84627
1713734926197,574.72548,570.39323,106.65458,-21.82857,-1.40909,184.44144,85.75365,111.60112,516.73658,46.90599
1713734926201,574.67685,570.27877,106.79654,-21.97386,-1.43526,183.38809,85.54444,111.59541,514.38392,46.95851
1713734926204,574.61507,570.19088,106.63772,-21.95814,-1.50486,184.33364,85.28578,111.61626,514.60486,46.93107
1713734926207,574.68324,570.16463,106.57127,-21.68141,-1.39768,185.01918,85.08413,111.62715,514.63106,46.79636
1713734926210,574.65075,570.09368,106.55994,-21.42901,-1.37326,183.82597,85.63578,111.60244,511.61282,46.60783
1713734926213,574.67061,569.98376,107.00203,-21.03817,-1.3205,184.03093,85.40777,111.60611,511.9144,46.37062
1713734926216,574.52649,569.9314,107.20289,-20.96543,-1.26858,182.8969,85.94079,111.60236,509.9554,46.12757
1713734926225,574.50237,569.79896,106.88013,-21.40628,-1.55487,183.36822,85.46906,111.65877,509.85967,45.61029
1713734926229,574.36029,569.69138,107.26563,-21.61998,-1.44938,184.16892,84.7743,111.65777,511.09989,45.18272
1713734926232,574.22463,569.5798,107.55302,-21.85982,-1.1345,184.4047,84.59382,111.62932,510.37189,44.93562
1713734926235,574.25916,569.46538,107.34857,-21.85515,-1.05284,183.00904,84.87321,111.61707,508.4028,44.54727
1713734926238,574.22135,569.42981,107.66341,-21.75836,-1.39084,183.01415,84.3369,111.63997,508.60613,43.97815
1713734926245,574.09138,569.35055,107.62977,-21.72207,-1.4345,181.70787,84.41038,111.64939,506.73586,43.67068
1713734926248,573.94865,569.26228,107.65493,-21.60279,-1.48339,180.6032,84.66607,111.64371,505.98071,43.15877
1713734926251,573.8608,569.18866,107.42564,-21.4637,-1.39331,179.66827,84.73351,111.64332,504.87409,42.87891
1713734926254,573.9399,569.15237,107.36823,-21.09196,-1.32831,180.5785,84.40339,111.65483,503.06549,42.67864
1713734926263,573.97379,569.09576,107.73024,-21.45835,-1.16168,180.28588,84.01425,111.62296,501.01178,42.17657
1713734926267,573.9648,569.0214,107.40472,-21.48005,-1.43632,180.2247,83.53968,111.66067,501.04598,41.71593
1713734926270,573.93081,569.02292,107.80266,-21.64849,-1.41019,179.79568,82.9192,111.62299,500.31754,41.43913
1713734926273,573.95722,568.97198,107.50085,-21.11393,-1.26495,178.37366,83.29278,111.6335,497.48064,41.13122
1713734926276,573.91657,568.94526,107.82773,-21.42009,-1.4445,177.6014,83.10833,111.64074,497.01279,40.85018
1713734926283,573.82912,568.88442,107.75186,-21.47759,-1.37239,176.7446,82.99062,111.6533,496.51287,40.61941
1713734926286,573.84987,568.86924,107.78273,-21.43108,-1.34002,175.80587,82.89093,111.68022,495.72938,40.25293
1713734926290,573.78808,568.77642,107.57527,-21.34079,-1.34856,175.0586,82.63026,111.69505,494.66638,39.97479
1713734926296,573.77872,568.75353,107.66587,-21.20748,-1.27382,174.38851,82.27976,111.68324,493.61608,39.49433
1713734926306,573.7387,568.68748,107.50631,-21.47808,-1.48454,174.61308,82.17126,111.72384,492.93352,39.05502
1713734926312,573.63128,568.61164,107.90029,-22.0449,-1.43917,175.74743,80.83996,111.72057,494.56975,38.49197
1713734926319,573.55546,568.54409,107.58424,-22.00487,-1.52,174.24945,80.82393,111.724,493.34023,38.01729
1713734926325,573.5574,568.49203,107.22414,-21.8658,-1.37229,175.33721,80.06081,111.72246,493.66971,37.36625
1713734926332,573.43523,568.31086,107.16736,-22.06364,-1.19242,176.55493,78.85432,111.68727,494.52292,36.68415
1713734926338,573.4008,568.22838,107.12766,-22.31617,-0.78679,176.46401,78.49013,111.69142,495.66956,36.33539
1713734926353,573.24765,568.16935,107.43265,-22.76484,-0.82626,175.16057,77.76539,111.66137,496.26418,35.99772
1713734926361,573.1046,568.06357,107.48562,-23.66988,-0.73033,174.02799,77.66712,111.68567,495.96513,35.64822
1713734926377,573.05916,567.94735,107.56802,-24.32942,-0.73271,173.11614,77.00423,111.70584,496.13298,35.14472
1713734926385,573.08587,567.8484,107.77469,-24.80869,-0.69993,174.18331,76.36476,111.72214,496.02261,34.8465
1713734926392,573.0666,567.74762,107.4008,-25.2331,-0.67043,173.11872,76.08418,111.70757,495.71129,34.38646
1713734926400,572.9044,567.68376,107.79536,-25.71616,-0.49714,174.12171,74.92558,111.69826,496.14623,33.81263
1713734926406,572.72215,567.59281,108.21722,-26.11976,-0.44179,174.9129,73.7703,111.69078,496.84377,33.34575
1713734926409,572.56021,567.39575,107.65903,-25.70514,-0.45036,173.38532,74.06051,111.75897,497.49716,32.87009
1713734926413,572.44922,567.30062,107.38438,-25.23981,-0.43501,171.95092,74.35597,111.75709,495.76222,32.65829
1713734926417,572.2745,567.1197,107.18307,-25.1406,-0.31791,170.78493,74.63414,111.75623,493.92261,32.58597
1713734926420,572.13164,566.96972,106.92456,-24.87173,0.11875,171.10335,74.28825,111.76374,492.74909,32.51744
1713734926431,572.01293,566.84011,106.93916,-24.90334,0.12019,170.30085,73.64154,111.7546,492.5634,32.18525
1713734926434,571.92815,566.68337,106.85255,-24.8358,-0.16805,170.822,73.48388,111.79484,492.15384,32.04312
1713734926437,571.92971,566.52499,106.80835,-24.36467,-0.24968,170.38244,73.14404,111.79804,491.59662,31.76366
1713734926440,571.92664,566.38787,107.18248,-24.89606,-0.26733,171.46343,72.20862,111.77092,491.31258,31.4886
1713734926451,571.88812,566.31818,106.90562,-24.42295,-0.20562,170.17202,72.50815,111.77067,488.91714,31.37443
1713734926454,571.8662,566.23992,107.31261,-24.53216,-0.39706,171.33079,71.51498,111.7611,489.33844,30.92386
1713734926458,571.80901,566.11998,106.85881,-24.11981,-0.49324,169.87944,71.8653,111.72809,487.91829,30.89749
1713734926461,571.77411,566.02793,106.81861,-24.60591,-0.47311,170.88561,71.57606,111.73756,487.40426,30.79499
1713734926476,571.71648,565.93692,106.57593,-24.69456,-0.50158,171.5501,70.94752,111.73614,487.56655,30.66631
1713734926479,571.70861,565.82804,106.57683,-24.61803,-0.49541,172.70067,70.68029,111.74443,486.91207,30.46373
1713734926482,571.6145,565.74806,106.58329,-24.49694,-0.12251,172.61512,70.46821,111.72675,486.98791,30.29855
1713734926487,571.50088,565.64579,106.53496,-24.18336,-0.16747,171.43523,70.70645,111.72646,484.26829,30.1702
1713734926491,571.42991,565.532,106.74109,-24.02553,-0.20804,172.30361,70.12748,111.7248,485.20492,29.76455
1713734926496,571.27257,565.43498,107.07557,-24.37339,-0.25675,173.25364,69.25689,111.71112,486.08285,29.45503
1713734926499,571.13151,565.35272,107.30182,-24.41024,-0.2374,171.84677,69.63153,111.70777,483.47759,29.35987
1713734926507,571.08597,565.24689,107.62502,-24.58355,-0.62916,172.01645,68.80775,111.69731,483.96847,29.07763
1713734926511,570.94401,565.12729,107.99876,-24.82036,-0.61154,172.25296,68.59507,111.70175,481.64486,29.13187
1713734926518,570.91381,565.00201,108.22104,-24.93711,-0.65519,171.29427,68.55311,111.71164,481.99745,28.81182
1713734926521,570.79278,564.89244,108.19522,-24.82122,-0.59557,172.30937,68.28994,111.71898,481.70159,28.73724
1713734926524,570.79574,564.81445,107.99539,-24.48066,-0.53118,171.11662,68.27267,111.71573,481.55875,28.86505
1713734926528,570.66495,564.70451,107.84169,-24.52117,-0.54037,170.10152,68.53267,111.69919,480.98891,28.82802
1713734926535,570.54933,564.57617,107.77882,-24.22189,-0.53773,169.0019,68.87848,111.68663,478.52653,28.85202
1713734926538,570.59657,564.49954,107.64976,-23.88642,-0.47852,170.26605,68.66978,111.70669,475.61849,28.79022
1713734926545,570.52393,564.38331,107.96548,-24.12691,-0.43309,169.07054,69.16551,111.71485,472.93784,28.70815
1713734926555,570.39985,564.31938,108.27728,-24.68962,-0.51907,169.92724,68.28515,111.70441,473.50717,28.42314
1713734926558,570.25872,564.25707,107.92002,-24.3288,-0.42562,169.02088,68.44246,111.69674,471.87656,28.22273
1713734926561,570.20062,564.13188,107.79186,-24.27666,-0.57655,168.49234,68.2895,111.7183,473.19141,27.88406
1713734926564,570.07934,564.02089,107.55911,-24.31899,-0.56603,169.75621,68.07542,111.71669,472.27489,27.98014
1713734926571,569.92621,563.88571,107.56589,-24.17481,-0.58511,170.27639,67.84469,111.72754,472.40467,27.8346
1713734926575,569.9275,563.75391,107.41828,-24.03623,-0.62962,169.44042,67.30915,111.73554,472.70312,27.6708
1713734926580,569.88967,563.62611,107.47365,-24.08686,-0.14899,168.56642,67.5386,111.73666,471.15708,27.55139
1713734926584,569.87169,563.51773,107.19599,-23.89091,-0.46851,168.06039,67.958,111.75853,469.23281,27.33332
1713734926591,569.74331,563.37003,107.48135,-24.26598,-0.50309,168.94396,68.03999,111.82567,468.25095,27.11442
1713734926597,569.59633,563.27993,107.83373,-24.66141,-0.55756,169.96521,67.19696,111.80958,469.28999,26.95209
1713734926604,569.57672,563.21749,107.80673,-24.76385,-0.49901,171.082,66.74834,111.79476,469.98171,26.83132
1713734926607,569.51207,563.09436,107.77359,-24.99035,-0.92672,170.57734,66.82791,111.79952,468.13924,26.89755
1713734926610,569.51128,562.9899,107.87803,-24.89655,-0.90585,169.58362,66.91877,111.80238,468.0894,26.72837
1713734926618,569.3858,562.83468,107.83842,-24.88804,-0.92029,168.59331,67.17483,111.77767,467.77892,26.68277
1713734926622,569.24506,562.65619,107.70402,-24.89958,-0.87579,169.84045,66.97022,111.77151,467.38362,26.54115
